terms,item,year,value
current,equipment_total_consumption_of_fixed_capital,2017,1889.738518
current,buildings_total_consumption_of_fixed_capital,2017,1026.414302
current,livestock_total_consumption_of_fixed_capital,2017,1216.805817
current,cattle_total_consumption_of_fixed_capital,2017,693.6473417
current,pigs_total_consumption_of_fixed_capital,2017,5.467919537
current,sheep_total_consumption_of_fixed_capital,2017,256.2831152
current,poultry_total_consumption_of_fixed_capital,2017,261.4074406
current,net_value_added_at_market_prices,2017,6044.645544
current,net_value_added_at_basic_prices,2017,6090.849388
current,other_taxes_on_production,2017,-95.5471109
current,other_subsidies_on_production,2017,3229.005189
current,net_value_added_at_factor_cost,2017,9224.307466
current,compensation_of_employees,2017,2625.311346
current,rent,2017,570.5210854
current,interest,2017,434.4781853
current,total_income_from_farming,2017,5593.996849
real,output_of_cereals,2017,3389.939076
real,wheat,2017,2272.228328
real,barley,2017,998.87594120000006
real,oats_and_summer_cereal_mixtures,2017,114.1379028
real,output_of_industrial_crops,2017,1308.608303
real,oilseed_rape,2017,837.2953361
real,protein_crops,2017,167.7957392
real,sugar_beet,2017,251.7062086
real,output_of_forage_plants,2017,224.7169192
real,output_of_vegetables_and_horticultural_products,2017,3050.667789
real,fresh_vegetables,2017,1552.456488
real,plants_and_flowers,2017,1498.2113
real,output_of_potatoes,2017,948.5109483
real,output_of_fruit,2017,803.4646409
real,output_of_other_crop_products,2017,439.3231793
real,total_crop_output,2017,10165.23086
real,output_of_livestock,2017,10077.23021
real,livestock_for_meat,2017,8772.622407
real,beef,2017,3283.619078
real,pigmeat,2017,1457.137556
real,mutton_and_lamb,2017,1320.432715
real,poultry,2017,2667.346475
real,livestock_gross_fixed_capital_formation,2017,1304.607808
real,cattle_gross_fixed_capital_formation,2017,740.9687095
real,pigs_gross_fixed_capital_formation,2017,6.070151266
real,sheep_gross_fixed_capital_formation,2017,275.4325662
real,poultry_gross_fixed_capital_formation,2017,282.1363806
real,output_of_livestock_products,2017,5575.492762
real,milk,2017,4781.119835
real,eggs,2017,686.0523508
real,total_livestock_output,2017,15652.72298
real,other_agricultural_activities,2017,1252.731483
real,inseparable_non_agricultural_activities,2017,1474.031148
real,output_at_market_prices,2017,28544.71646
real,total_subsidies_less_taxes_on_products,2017,50.77134189
real,gross_output_at_basic_prices,2017,28595.48781
real,seeds,2017,808.4121674
real,energy,2017,1349.423185
real,electricity_and_fuels_for_heating,2017,442.8653988
real,motor_and_machinery_fuels,2017,906.5577866
real,fertilisers,2017,1351.181821
real,plant_protection_products,2017,1072.803681
real,veterinary_expenses,2017,510.7002758
real,animal_feed,2017,5506.525153
real,compounds,2017,3405.88118
real,straights,2017,1423.942627
real,feed_produced_and_used_on_farm_or_purchased,2017,676.7013459
real,total_maintenance,2017,1821.540709
real,materials_maintenance,2017,1099.125109
real,buildings_maintenance,2017,722.4155993
real,agricultural_services,2017,1252.731483
real,fisim,2017,120.7486286
real,other_goods_and_services,2017,3566.934464
real,total_intermediate_consumption,2017,17361.00157
real,gross_value_added_at_market_prices,2017,11183.7149
real,gross_value_added_at_basic_prices,2017,11234.48624
real,total_consumption_of_fixed_capital,2017,4541.523746
real,equipment_total_consumption_of_fixed_capital,2017,2076.549297
real,buildings_total_consumption_of_fixed_capital,2017,1127.880856
real,livestock_total_consumption_of_fixed_capital,2017,1337.093593
real,cattle_total_consumption_of_fixed_capital,2017,762.2180986
real,pigs_total_consumption_of_fixed_capital,2017,6.008452686
real,sheep_total_consumption_of_fixed_capital,2017,281.6180745
real,poultry_total_consumption_of_fixed_capital,2017,287.248967
real,net_value_added_at_market_prices,2017,6642.191149
real,net_value_added_at_basic_prices,2017,6692.962491
real,other_taxes_on_production,2017,-104.9924549
real,other_subsidies_on_production,2017,3548.209656
real,net_value_added_at_factor_cost,2017,10136.17969
real,compensation_of_employees,2017,2884.837442
real,rent,2017,626.9201522
real,interest,2017,477.4286823
real,total_income_from_farming,2017,6146.993416
real,entrepreneurial_labour,2017,194.1115389
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,2017,31667.32617
current,output_of_cereals,2016,2492.550041
current,wheat,2016,1667.406284
current,barley,2016,730.4211697
current,oats_and_summer_cereal_mixtures,2016,90.4553314
current,output_of_industrial_crops,2016,853.4461511
current,oilseed_rape,2016,541.0682496
current,protein_crops,2016,131.5133566
current,sugar_beet,2016,149.6632834
current,output_of_forage_plants,2016,201.3035913
current,output_of_vegetables_and_horticultural_products,2016,2662.685323
current,fresh_vegetables,2016,1372.981723
current,plants_and_flowers,2016,1289.703599
current,output_of_potatoes,2016,787.98144
current,output_of_fruit,2016,698.4749273
current,output_of_other_crop_products,2016,500.0750736
current,total_crop_output,2016,8196.516548
current,output_of_livestock,2016,8577.879488
current,livestock_for_meat,2016,7347.834785
current,beef,2016,2774.871957
current,pigmeat,2016,1098.65989
current,mutton_and_lamb,2016,1152.940049
current,poultry,2016,2282.035119
current,livestock_gross_fixed_capital_formation,2016,1230.044703
current,cattle_gross_fixed_capital_formation,2016,669.3909022
current,pigs_gross_fixed_capital_formation,2016,4.888453632
current,sheep_gross_fixed_capital_formation,2016,291.0948091
current,poultry_gross_fixed_capital_formation,2016,264.6705384
current,output_of_livestock_products,2016,3988.670057
current,milk,2016,3300.627396
current,eggs,2016,602.9960581
current,total_livestock_output,2016,12566.54955
current,other_agricultural_activities,2016,1090.536663
current,inseparable_non_agricultural_activities,2016,1201.10726
current,output_at_market_prices,2016,23054.71002
current,total_subsidies_less_taxes_on_products,2016,44.13399289
current,gross_output_at_basic_prices,2016,23098.84401
current,seeds,2016,733.3181934
current,energy,2016,1131.774842
current,electricity_and_fuels_for_heating,2016,360.5544808
current,motor_and_machinery_fuels,2016,771.2203608
current,fertilisers,2016,1268.06916
current,plant_protection_products,2016,952.9140525
current,veterinary_expenses,2016,453.332994
current,animal_feed,2016,4408.133488
current,compounds,2016,2693.166845
current,straights,2016,1221.00923
current,feed_produced_and_used_on_farm_or_purchased,2016,493.9574126
current,total_maintenance,2016,1622.658875
current,materials_maintenance,2016,955.1868727
current,buildings_maintenance,2016,667.4720021
current,agricultural_services,2016,1090.536663
current,fisim,2016,186.6631668
current,other_goods_and_services,2016,3124.462444
current,total_intermediate_consumption,2016,14971.86388
current,gross_value_added_at_market_prices,2016,8082.846138
current,gross_value_added_at_basic_prices,2016,8126.980131
current,total_consumption_of_fixed_capital,2016,4067.183598
current,equipment_total_consumption_of_fixed_capital,2016,1818.836453
current,buildings_total_consumption_of_fixed_capital,2016,994.0180792
current,livestock_total_consumption_of_fixed_capital,2016,1254.329065
current,cattle_total_consumption_of_fixed_capital,2016,693.132856
current,pigs_total_consumption_of_fixed_capital,2016,4.817501309
current,sheep_total_consumption_of_fixed_capital,2016,277.8395478
current,poultry_total_consumption_of_fixed_capital,2016,278.5391602
current,net_value_added_at_market_prices,2016,4015.66254
current,net_value_added_at_basic_prices,2016,4059.796533
current,other_taxes_on_production,2016,-92.6222516
current,other_subsidies_on_production,2016,3112.057417
current,net_value_added_at_factor_cost,2016,7079.231698
current,compensation_of_employees,2016,2529.507928
current,rent,2016,574.3063985
current,interest,2016,432.9207601
current,total_income_from_farming,2016,3542.496612
real,output_of_cereals,2016,2788.276318
real,wheat,2016,1865.234148
real,barley,2016,817.0813085
real,oats_and_summer_cereal_mixtures,2016,101.1873199
real,output_of_industrial_crops,2016,954.7024741
real,oilseed_rape,2016,605.2627876
real,protein_crops,2016,147.1166362
real,sugar_beet,2016,167.4199441
real,output_of_forage_plants,2016,225.1870682
real,output_of_vegetables_and_horticultural_products,2016,2978.597141
real,fresh_vegetables,2016,1535.87786
real,plants_and_flowers,2016,1442.719281
real,output_of_potatoes,2016,881.4707634
real,output_of_fruit,2016,781.344834
real,output_of_other_crop_products,2016,559.4060146
real,total_crop_output,2016,9168.984612
real,output_of_livestock,2016,9595.594004
real,livestock_for_meat,2016,8219.611794
real,beef,2016,3104.094053
real,pigmeat,2016,1229.009368
real,mutton_and_lamb,2016,1289.729546
real,poultry,2016,2552.785048
real,livestock_gross_fixed_capital_formation,2016,1375.98221
real,cattle_gross_fixed_capital_formation,2016,748.8101618
real,pigs_gross_fixed_capital_formation,2016,5.468439656
real,sheep_gross_fixed_capital_formation,2016,325.6314813
real,poultry_gross_fixed_capital_formation,2016,296.0721277
real,output_of_livestock_products,2016,4461.902098
real,milk,2016,3692.227257
real,eggs,2016,674.5379633
real,total_livestock_output,2016,14057.4961
real,other_agricultural_activities,2016,1219.922369
real,inseparable_non_agricultural_activities,2016,1343.611511
real,output_at_market_prices,2016,25790.01459
real,total_subsidies_less_taxes_on_products,2016,49.37022933
real,gross_output_at_basic_prices,2016,25839.38482
real,seeds,2016,820.3220469
real,energy,2016,1266.053213
real,electricity_and_fuels_for_heating,2016,403.332131
real,motor_and_machinery_fuels,2016,862.7210816
real,fertilisers,2016,1418.518044
real,plant_protection_products,2016,1065.971652
real,veterinary_expenses,2016,507.1182645
real,animal_feed,2016,4931.132377
real,compounds,2016,3012.695115
real,straights,2016,1365.874732
real,feed_produced_and_used_on_farm_or_purchased,2016,552.5625294
real,total_maintenance,2016,1815.177724
real,materials_maintenance,2016,1068.514129
real,buildings_maintenance,2016,746.6635955
real,agricultural_services,2016,1219.922369
real,fisim,2016,208.8096442
real,other_goods_and_services,2016,3495.161378
real,total_intermediate_consumption,2016,16748.18671
real,gross_value_added_at_market_prices,2016,9041.827883
real,gross_value_added_at_basic_prices,2016,9091.198112
real,total_consumption_of_fixed_capital,2016,4549.730804
real,equipment_total_consumption_of_fixed_capital,2016,2034.630609
real,buildings_total_consumption_of_fixed_capital,2016,1111.952428
real,livestock_total_consumption_of_fixed_capital,2016,1403.147768
real,cattle_total_consumption_of_fixed_capital,2016,775.3689576
real,pigs_total_consumption_of_fixed_capital,2016,5.38906926
real,sheep_total_consumption_of_fixed_capital,2016,310.8035619
real,poultry_total_consumption_of_fixed_capital,2016,311.5861792
real,net_value_added_at_market_prices,2016,4492.097079
real,net_value_added_at_basic_prices,2016,4541.467308
real,other_taxes_on_production,2016,-103.6113323
real,other_subsidies_on_production,2016,3481.284568
real,net_value_added_at_factor_cost,2016,7919.140544
real,compensation_of_employees,2016,2829.619038
real,rent,2016,642.4444458
real,interest,2016,484.2842401
real,total_income_from_farming,2016,3962.79282
real,entrepreneurial_labour,2016,192.4206766
real,total_income_from_farming_per_unit_of_entrepreneurial_labour,2016,20594.42306
current,output_of_cereals,2015,2852.466937
current,wheat,2015,1966.84782
current,barley,2015,795.4998045
current,oats_and_summer_cereal_mixtures,2015,85.05613074
current,output_of_industrial_crops,2015,1052.539854
current,oilseed_rape,2015,711.3739197
current,protein_crops,2015,136.863149
current,sugar_beet,2015,173.1083769
current,output_of_forage_plants,2015,215.8640777
current,output_of_vegetables_and_horticultural_products,2015,2472.765473
current,fresh_vegetables,2015,1324.145796
current,plants_and_flowers,2015,1148.619677
current,output_of_potatoes,2015,626.6866945
current,output_of_fruit,2015,689.7657565
current,output_of_other_crop_products,2015,527.941567
current,total_crop_output,2015,8438.030359
current,output_of_livestock,2015,8527.063718
current,livestock_for_meat,2015,7253.812098
current,beef,2015,2757.438507
current,pigmeat,2015,1079.933786
current,mutton_and_lamb,2015,1118.248776
current,poultry,2015,2259.634393
current,livestock_gross_fixed_capital_formation,2015,1273.2516209999999
current,cattle_gross_fixed_capital_formation,2015,702.3271372
current,pigs_gross_fixed_capital_formation,2015,3.89489586
current,sheep_gross_fixed_capital_formation,2015,288.9761583
current,poultry_gross_fixed_capital_formation,2015,278.0534293
current,output_of_livestock_products,2015,4493.598278
current,milk,2015,3734.287813
current,eggs,2015,681.0824161
current,total_livestock_output,2015,13020.662
current,other_agricultural_activities,2015,1097.428898
current,inseparable_non_agricultural_activities,2015,1185.705966
current,output_at_market_prices,2015,23741.82722
current,total_subsidies_less_taxes_on_products,2015,36.57956418
current,gross_output_at_basic_prices,2015,23778.40678
current,seeds,2015,711.7564961
current,energy,2015,1189.820348
current,electricity_and_fuels_for_heating,2015,378.4325814
current,motor_and_machinery_fuels,2015,811.3877663
current,fertilisers,2015,1391.527202
current,plant_protection_products,2015,962.6885815
current,veterinary_expenses,2015,462.2903406
current,animal_feed,2015,4585.411149
current,compounds,2015,2765.070746
current,straights,2015,1291.445788
current,feed_produced_and_used_on_farm_or_purchased,2015,528.8946147
current,total_maintenance,2015,1599.974618
current,materials_maintenance,2015,948.508672
current,buildings_maintenance,2015,651.4659458
current,agricultural_services,2015,1097.428898
